kind,method,metric,n,mean,std,median,q1,q3,ci95_low,ci95_high
nonlinear_dynamics,No-delay ablation,r2,20,-0.7650580921019181,0.5170750333162246,-0.6973629262571148,-1.214034255922709,-0.4061981553325299,-0.9828304769902394,-0.5466585793414303
nonlinear_dynamics,No-delay ablation,runtime_seconds,20,7.292296059049955,2.22680415773963,7.910352909999801,6.176017873250089,8.955760273250121,6.311546568236108,8.190006115633766
nonlinear_dynamics,No-robustness ablation,rmse,20,0.1077417088920146,0.0136252473555988,0.1035202081279037,0.0963686912714762,0.1188030264123457,0.1022640412067256,0.1137321088739019
nonlinear_dynamics,No-robustness ablation,mae,20,0.0862415489781133,0.0108841273977595,0.0841358107951948,0.078102540240758,0.0955322464294992,0.0818860099026408,0.091009391066889
nonlinear_dynamics,No-robustness ablation,r2,20,-1.0247854301125503,0.7046759928440673,-0.8557337295649174,-1.39887166807399,-0.4828027193681918,-1.3470701399507188,-0.730440646436682
nonlinear_dynamics,No-robustness ablation,runtime_seconds,20,6.5462556145499775,2.1577678851371997,7.032536215500159,4.218336764749893,8.333314094999992,5.591833383781194,7.461433616066244
nonlinear_dynamics,Proposed revised,rmse,20,0.1048058769440034,0.0109490966003308,0.1029411303878781,0.0963788447471216,0.112433668148627,0.1002564377170033,0.1096236294328539
nonlinear_dynamics,Proposed revised,mae,20,0.0847203181054196,0.009728161414961,0.0817408734077506,0.0776728944748506,0.0940609190514888,0.0806835649409047,0.0889704301793206
nonlinear_dynamics,Proposed revised,r2,20,-0.9019100138691172,0.5859998712698926,-0.8027425625803333,-1.3256182642143557,-0.4612262143913134,-1.157332277470179,-0.6596056578692485
nonlinear_dynamics,Proposed revised,runtime_seconds,20,6.657489282299911,1.8496838059926737,6.987581984500139,5.3519653217501855,8.18731953775,5.842745092336185,7.42296296895867
nonstationary_delays,Arrival interpolation,rmse,20,0.1373055235856237,0.0413845117557376,0.1232700740281744,0.1159602791482663,0.1495350274316733,0.1206120892398575,0.1558305863911366
nonstationary_delays,Arrival interpolation,mae,20,0.0834253042402038,0.0114852783697834,0.0823596799618339,0.0765940210136531,0.0900055236241743,0.0785611496616704,0.0882917689383326
nonstationary_delays,Arrival interpolation,r2,20,-3.161762586641534,3.3201283987932984,-1.8585800001134345,-3.559529087478777,-1.4711518306458695,-4.74028631160967,-1.926307505727596
nonstationary_delays,Arrival interpolation,runtime_seconds,20,0.0153211768499659,0.0077713963427845,0.0135120239997377,0.0104741357504281,0.0169946075000098,0.0121611810011711,0.0187752066398945
nonstationary_delays,Delay-aware state-space (internal),rmse,20,0.0846974693690108,0.0212848429420766,0.078817421775851,0.0721028139489602,0.096293481081952,0.0760536916326024,0.0941709333068851
nonstationary_delays,Delay-aware state-space (internal),mae,20,0.0599819578258264,0.0093860440266955,0.0596293869062098,0.0529664385938782,0.0661504340810687,0.0561065018511949,0.0639884982706727
nonstationary_delays,Delay-aware state-space (internal),r2,20,-0.5015911178604189,0.8471364632271006,-0.2580211963847704,-0.7778065399260479,0.0854784622454316,-0.8934116815270179,-0.1710941547705429
nonstationary_delays,Delay-aware state-space (internal),runtime_seconds,20,0.0391456574499443,0.016666206976406,0.0341000584999164,0.0244871780000721,0.0499146420002034,0.0321241089325485,0.0464448557437174
nonstationary_delays,Kalman/RTS smoother (internal),rmse,20,0.0929336981924936,0.0184064743573764,0.0884559965947458,0.0804295199327516,0.0997044226404616,0.0857194361767244,0.1015938656007375
