date,Baden-Württemberg,Bayern,Hessen,Niedersachsen,Nordrhein-Westfalen,Rheinland-Pfalz
2020-11-26,2.9987457435,3.2145242942,3.0045211781,2.4153570064,2.9884288285,2.8830187858
2020-11-27,3.0176032306,3.2121091127,3.0302631647,2.4883925010,2.9839089681,2.9450829527
2020-11-28,3.0328843178,3.1700878438,2.9715029766,2.3675405013,2.9012443989,2.8670835242
2020-11-29,2.9866948495,3.1626641282,2.9329931711,2.3915002075,2.8876261298,2.9255543373
2020-11-30,3.2395096981,3.3680064162,3.2525510661,2.7018596012,3.2079589338,3.1125561371
2020-12-01,3.2705410773,3.3861629989,3.2650648443,2.6828980254,3.1949823860,3.1587660573
2020-12-02,3.2909476651,3.3921196280,3.2510996438,2.6388745964,3.1683580283,3.1215144958
2020-12-03,3.2935555511,3.3865749420,3.2743439627,2.6304303886,3.2026773835,3.1380730042
2020-12-04,3.3201497096,3.4092185223,3.2827331002,2.7338216328,3.2220268385,3.1882094163
2020-12-05,3.2874015626,3.3869609845,3.2550430857,2.5792628412,3.1356311496,3.1571271105
2020-12-06,3.3066061375,3.3922757685,3.2362997288,2.5860049859,3.1524909907,3.2164095365
2020-12-07,3.5016814405,3.5608336248,3.4391631426,2.8765100905,3.4234292773,3.3580320418
2020-12-08,3.4783736943,3.5687878725,3.4605792732,2.8982941346,3.3901983070,3.3734445898
2020-12-09,3.4887830091,3.5190616052,3.4539135719,2.8554564448,3.3658347798,3.2875321493
2020-12-10,3.4335911579,3.4956888807,3.4091769910,2.7766699231,3.3688855122,3.2687773268
2020-12-11,3.4411080735,3.5113229053,3.3648912510,2.8488214105,3.3243087774,3.2555427950
2020-12-12,3.3857579386,3.4653727497,3.3586100017,2.7276084561,3.2501882264,3.1574457744
2020-12-13,3.3476556701,3.3877351940,3.3116659208,2.7599100505,3.2220223897,3.1712701611
2020-12-14,3.5613580118,3.5591931349,3.5476492332,3.0147422332,3.4876163302,3.3192804515
2020-12-15,3.5488384490,3.5115932630,3.5035231185,2.9812718694,3.4202543249,3.2602547645
2020-12-16,3.4806444980,3.4633389614,3.4419893317,2.9337379389,3.3780926422,3.2392564221
2020-12-17,3.3795187765,3.3652833267,3.3248443632,2.8487490482,3.3135272972,3.2001938272
2020-12-18,3.3288014563,3.3732922074,3.3041650638,2.8780362508,3.2740305222,3.1836805003
2020-12-19,3.2491433069,3.2960996442,3.1842086099,2.7509648517,3.1177294227,3.0689171607
2020-12-20,3.1819565854,3.2573657608,3.2093684522,2.7922733651,3.0545759462,3.0310173294
2020-12-21,3.2833025337,3.3587699035,3.2991799781,2.8633679396,3.2621729504,3.1158700290
2020-12-22,3.1570944393,3.3001772287,3.2208715839,2.7530056131,3.1256749880,3.0643974620
2020-12-23,3.0529067617,3.2044887257,3.1162235027,2.6926479456,3.0320406620,2.9587697331
2020-12-24,2.9523768795,3.1382366714,2.9868890694,2.6034967690,2.8798545890,2.8631171762
2020-12-25,2.8700126211,3.0173665816,2.9020984587,2.4357310558,2.7849986248,2.8074134616
2020-12-26,2.9750579912,3.1122260320,2.9858545073,2.6044396036,2.8476390699,2.8420648313
2020-12-27,3.0464297468,3.1875272993,3.0616790870,2.7870915259,2.9301254558,2.9336250473
2020-12-28,3.1660636210,3.3609431209,3.3108198047,2.9146600141,3.1616653001,3.1493449774
2020-12-29,2.9753567737,3.2238212180,3.0882488423,2.7360596514,2.9824091037,2.9800845248
2020-12-30,2.8699819813,3.0774357419,2.9428572981,2.6858917608,2.8650629027,2.8414030870
2020-12-31,2.7897686284,2.9445699709,2.8892356814,2.5691689037,2.7700348127,2.7409003211
2021-01-01,2.7885339615,2.9382262068,2.9072260701,2.6008205670,2.8099674823,2.8005903404
2021-01-02,2.8813409193,2.9896274719,2.9634855851,2.6447398505,2.8922614654,2.8371446557
2021-01-03,2.9214044560,3.0396630696,3.0812493340,2.7689640598,2.9505150986,2.8837559109
2021-01-04,3.0689599577,3.2482793683,3.1962827056,2.9446850410,3.1533633777,3.0582792707
2021-01-05,3.0501384705,3.1952588365,3.1083265042,2.9077870143,3.0146100134,2.9363215887
2021-01-06,2.9304729058,3.0638291860,3.0005281536,2.8424770877,2.9176185146,2.8297129410
2021-01-07,2.8493749334,3.0291088986,2.8639061243,2.6507914443,2.8386357393,2.8097495301
2021-01-08,2.8572571654,3.0034893790,2.8321241358,2.6957476123,2.8239920890,2.7707010644
2021-01-09,2.7124261850,2.8739469873,2.7662112234,2.5314762154,2.6929678003,2.6471326440
2021-01-10,2.7416931109,2.8751711475,2.8025955540,2.5416115789,2.7155495074,2.5891022071
2021-01-11,2.8865731442,3.0534241566,3.0007495287,2.7635730172,2.9601602129,2.7980365305
2021-01-12,2.7832403147,2.9428905222,2.9053319517,2.7331151309,2.8753154272,2.7475335125
2021-01-13,2.7157862279,2.8888438452,2.8530238857,2.7154785706,2.8471764231,2.7261770664
2021-01-14,2.6582643196,2.8507197736,2.7836111250,2.6104454384,2.7592984620,2.7584027890
2021-01-15,2.6442959473,2.8325285100,2.8033210204,2.6039498103,2.7382858404,2.7073964953
2021-01-16,2.5558634500,2.7114256684,2.7251134355,2.4784549762,2.6644169794,2.6272448480
2021-01-17,2.5208822485,2.7118452615,2.8042470796,2.4610017183,2.6009624372,2.6684315557
2021-01-18,2.7384657362,2.8858414026,2.9175457089,2.7363835868,2.8942763206,2.8669350524
2021-01-19,2.6469738034,2.8374797190,2.8835188809,2.7226542993,2.7785312662,2.8356781877
2021-01-20,2.6046089874,2.7771504176,2.8008833719,2.6466814107,2.7543537884,2.7421006289
2021-01-21,2.4973741685,2.6767512671,2.6250787629,2.4786121580,2.6374685115,2.6450039228
2021-01-22,2.4891571491,2.6782995693,2.6257553206,2.4678459340,2.6122570823,2.6146124190
2021-01-23,2.4519421481,2.5968421177,2.5911038440,2.3488338361,2.4774862558,2.5048604720
2021-01-24,2.4006962286,2.5389129772,2.5529594659,2.3594073281,2.4494551467,2.3759467500
2021-01-25,2.5504233978,2.7721332168,2.7423639910,2.6100137067,2.6920121170,2.6533010517
2021-01-26,2.4720997021,2.6504113697,2.6611953126,2.5738476357,2.5987246283,2.5485542990
2021-01-27,2.3940771623,2.5908876435,2.5638835540,2.4601482249,2.5580603717,2.4801965558
2021-01-28,2.3637962277,2.5811951171,2.5170881562,2.4552908040,2.4845706208,2.4461819969
2021-01-29,2.3976215184,2.5247412331,2.5096620438,2.3268431110,2.4498066980,2.3947046809
2021-01-30,2.2167240784,2.4052718668,2.3963868701,2.2784617814,2.3055366778,2.2243854403
2021-01-31,2.1867569815,2.3625056618,2.4212360182,2.1764897533,2.2824164489,2.2308104802
2021-02-01,2.3576523004,2.5697079078,2.6422359814,2.4926169660,2.5709312821,2.4655980541
2021-02-02,2.2734576496,2.5197314531,2.4878130717,2.5098668225,2.4900986080,2.3108705484
2021-02-03,2.2704673624,2.4035191045,2.3727489815,2.4167735965,2.3933729707,2.2683253383
2021-02-04,2.1141023292,2.3161556693,2.3230446643,2.3699262602,2.2697797745,2.2113593885
2021-02-05,2.1957339453,2.2869179596,2.2503126619,2.3143506827,2.2582592751,2.2372127362
2021-02-06,2.0682299441,2.2068057937,2.1671588105,2.1853318607,2.1526094576,2.0809033334
2021-02-07,2.0053880663,2.1331810071,2.1280323083,2.2177893362,2.0584138057,2.0204979480
2021-02-08,2.1462759512,2.3275472371,2.3498885927,2.4430864402,2.3220034653,2.2141514866
2021-02-09,2.1204546511,2.3325597721,2.2430365362,2.4635578366,2.2860812450,2.0963011126
2021-02-10,1.9917486410,2.2416925694,2.2119199518,2.4326859271,2.2884434499,2.1343162089
2021-02-11,1.9313327303,2.1608846976,2.1568365920,2.3719683413,2.1708107451,2.0252230386
2021-02-12,1.9678941154,2.1475731983,2.1808490268,2.4144077727,2.1663009768,2.0770524793
2021-02-13,1.9090914457,2.1454738369,2.1430443305,2.2295253190,2.1267016079,2.0545347299
2021-02-14,1.9203161621,2.0964731302,2.2392092382,2.2479550505,2.1726038908,2.0088484900
2021-02-15,2.1653972314,2.3728876473,2.3942549805,2.4948668617,2.3969175216,2.1932632116
2021-02-16,2.1188108218,2.3045113148,2.3310273701,2.4766508573,2.3318957999,2.3043155185
2021-02-17,2.0704134990,2.3069389574,2.3305870994,2.4334206736,2.3784267563,2.2435613224
2021-02-18,2.1133952275,2.2754109955,2.2161665483,2.3998673692,2.3347953629,2.2500833162
