date,Baden-Württemberg,Bayern,Hessen,Niedersachsen,Nordrhein-Westfalen,Rheinland-Pfalz
2020-07-11,0.4327642431,0.5409589806,0.4474433646,0.2502005080,0.8216809842,0.5581385475
2020-07-12,0.3772209114,0.5486323897,0.3845448562,0.2713389687,0.7977877412,0.3476901057
2020-07-13,0.7575283641,0.7163804340,0.7595555424,0.4715695951,1.0392193944,0.6386579514
2020-07-14,0.5359584755,0.6031118440,0.6178730093,0.5463326245,1.1369847653,0.4932813877
2020-07-15,0.6438207976,0.6910710452,0.7484323441,0.5158169238,1.2086700730,0.4453040230
2020-07-16,0.5805462521,0.6020311894,0.6277980803,0.4047269286,0.9931845961,0.3251275928
2020-07-17,0.7163198413,0.5662021602,0.7288396248,0.5623632694,1.0768527863,0.3460706897
2020-07-18,0.5948009028,0.6066658280,0.5223882969,0.3400633304,1.1218220676,0.3566358115
2020-07-19,0.5280804551,0.6170028226,0.6700455765,0.3903493269,1.1282207483,0.3735221944
2020-07-20,0.5888025472,0.8708021798,0.8286782748,0.5014480683,1.4976929604,0.4835312199
2020-07-21,0.6327814816,0.8601531653,0.9254707576,0.4302372698,1.5984094230,0.3139451556
2020-07-22,0.6883248133,1.0735923541,0.7910755084,0.4221107449,1.6170029740,0.5496059307
2020-07-23,0.7735924287,0.8575451346,0.8747600964,0.4311743691,1.4285905553,0.3922344159
2020-07-24,0.6199471622,0.7654025823,0.9653299443,0.6060995667,1.4693479761,0.5687280691
2020-07-25,0.5514227046,0.7471988784,0.9750118939,0.5260250585,1.3501941640,0.4160095999
2020-07-26,0.5703391404,0.6820681264,0.8143770199,0.4731351756,1.3779478142,0.4097137145
2020-07-27,0.6767667206,0.8548815492,1.0900734354,0.7799752131,1.9586601709,0.5247986344
2020-07-28,0.6022403048,0.8473344702,1.0624036850,0.7120867439,1.6701951458,0.6638946845
2020-07-29,0.5419748442,0.7922210825,1.0127401936,0.6134914057,1.7192089289,0.6177229064
2020-07-30,0.5732725704,0.8363658253,1.2634046457,0.6246291430,1.6246345305,1.0142102108
2020-07-31,0.5782946171,0.8191765670,1.0347275786,0.7463433449,1.6643989564,0.7399318415
2020-08-01,0.5587116973,0.8682070866,1.2101769637,0.6015177760,1.8437349552,0.7935943642
2020-08-02,0.6025402225,0.8674384520,1.7003985601,0.7570675090,1.8535644892,1.0459397359
2020-08-03,0.7684803166,1.0911415769,1.6961558544,1.0557985142,2.2808312372,1.1130221592
2020-08-04,0.7884505176,1.0059220636,1.9321265617,0.7886252641,2.1112689861,1.0408645734
2020-08-05,0.7887504354,0.9741774525,1.7868623587,0.8777583986,1.9770082625,1.1579666264
2020-08-06,0.9576203569,0.9351673413,1.6226728283,0.8203779359,2.0717444410,1.2498880658
2020-08-07,1.0125602504,1.1687812871,1.7375977133,0.9718681549,2.0840787769,1.2029184136
2020-08-08,0.9399855517,1.2647464651,1.7011819511,0.7082346412,1.9472909369,1.1396740819
2020-08-09,1.1494623591,1.3711605082,1.6984170418,0.7598913015,1.8867405611,1.2000563148
2020-08-10,1.5725265587,1.9748202898,2.2074352542,1.1756347692,2.4658909033,1.4759938717
2020-08-11,1.3911951886,1.8065197418,2.2432996237,1.2439555535,2.3169137718,1.5597584515
2020-08-12,1.5849681930,1.8424172631,2.4127329476,1.1762632504,2.2528042344,1.5630280273
2020-08-13,1.7983925668,2.1476261023,2.3660631855,1.0052913623,2.2035951995,1.7106469344
2020-08-14,1.6907346932,2.1161349123,2.2124565838,1.1314948945,2.1059525583,1.4147820450
2020-08-15,1.7990140180,2.0323917863,2.6806907951,0.8992991872,1.5327546070,1.4198669673
2020-08-16,1.9740354063,2.0099697242,2.2129332923,0.9374116393,1.3508747560,1.5764406080
2020-08-17,2.3377194883,2.3702637931,2.3039687254,1.4152285629,1.8000543358,1.7464243895
2020-08-18,2.2224087577,2.4747752752,2.5304799469,1.2867497536,1.9171496360,1.5022065977
2020-08-19,2.5018546717,2.1404724729,2.4428132539,1.0340365701,1.5895896197,1.4802565202
2020-08-20,2.0752689150,1.9734123946,1.8920131305,0.9915597343,1.3655353777,1.2633006465
2020-08-21,2.1371258312,2.1725039902,2.0017784405,0.9817714200,1.2810861802,1.1842037522
