date,Baden-Württemberg,Bayern,Hessen,Niedersachsen,Nordrhein-Westfalen,Rheinland-Pfalz
2020-12-26,2064.14000000,2821.33000000,1183.32800000,1002.32000000,2912.37000000,661.93700000
2020-12-27,2225.06000000,3052.26000000,1281.50000000,1219.22000000,3178.20000000,729.33500000
2020-12-28,2521.94000000,3655.12000000,1661.87000000,1396.00000000,4052.95000000,914.79300000
2020-12-29,2064.79000000,3169.93000000,1317.70000000,1154.58000000,3358.41000000,765.96800000
2020-12-30,1847.18000000,2720.37000000,1130.87800000,1094.17000000,2966.71000000,661.47200000
2020-12-31,1696.24000000,2365.56000000,1068.55000000,964.81000000,2681.52000000,594.30500000
2021-01-01,1694.01000000,2349.77000000,1089.09000000,998.41000000,2798.07000000,633.38000000
2021-01-02,1869.55000000,2480.64000000,1155.76000000,1046.83000000,3053.45000000,658.48700000
2021-01-03,1950.51000000,2614.66000000,1308.07000000,1195.88000000,3247.36000000,691.86200000
2021-01-04,2278.29000000,3251.67000000,1475.21000000,1440.99000000,4017.96000000,831.60000000
2021-01-05,2233.74000000,3076.97000000,1345.70000000,1385.89000000,3474.18000000,731.41500000
2021-01-06,1969.29000000,2681.83000000,1201.75000000,1293.21000000,3136.47000000,653.30800000
2021-01-07,1807.24000000,2585.83000000,1040.25000000,1053.67000000,2884.66000000,639.58500000
2021-01-08,1822.42000000,2517.10000000,1005.74000000,1105.80000000,2840.12000000,613.52200000
2021-01-09,1561.73000000,2195.30000000,937.57200000,926.16000000,2469.33000000,537.44300000
2021-01-10,1611.41000000,2198.15000000,974.64500000,936.41000000,2529.82000000,504.83200000
2021-01-11,1879.94000000,2652.71000000,1202.03000000,1189.02000000,3280.57000000,631.66000000
2021-01-12,1684.48000000,2361.37000000,1086.91000000,1150.95000000,2999.13000000,598.53300000
2021-01-13,1567.36000000,2230.22000000,1028.31000000,1129.43000000,2910.94000000,585.02000000
2021-01-14,1473.54000000,2141.88000000,955.13300000,1008.84000000,2650.97000000,605.52200000
2021-01-15,1451.56000000,2100.90000000,975.39800000,1001.79000000,2592.12000000,573.37300000
2021-01-16,1319.31000000,1846.29000000,897.28700000,874.20000000,2394.78000000,526.05300000
2021-01-17,1270.14000000,1847.12000000,976.36000000,857.69000000,2236.52000000,549.89500000
2021-01-18,1605.86000000,2223.14000000,1101.04000000,1154.98000000,3059.97000000,679.63800000
2021-01-19,1455.75000000,2111.98000000,1062.10000000,1138.14000000,2705.93000000,657.46200000
2021-01-20,1390.76000000,1980.64000000,972.87000000,1049.02000000,2637.01000000,595.06800000
2021-01-21,1238.05000000,1778.89000000,805.88000000,874.35000000,2326.34000000,536.21300000
2021-01-22,1227.01000000,1781.85000000,806.46800000,864.13000000,2263.96000000,518.93500000
2021-01-23,1178.13000000,1632.18000000,776.85800000,758.19200000,1955.91000000,460.73500000
2021-01-24,1113.73000000,1532.92000000,745.42800000,767.10200000,1896.89000000,400.05200000
2021-01-25,1311.55000000,1970.07000000,913.99500000,1008.37000000,2466.80000000,541.02200000
2021-01-26,1204.38000000,1729.23000000,837.83200000,969.71000000,2231.12000000,483.14300000
2021-01-27,1105.65000000,1621.71000000,754.30700000,856.89000000,2135.07000000,448.51200000
2021-01-28,1069.36000000,1604.80000000,716.94500000,852.35000000,1971.09000000,432.14200000
2021-01-29,1109.97000000,1509.50000000,711.17500000,739.96000000,1897.62000000,408.40300000
2021-01-30,907.92000000,1324.72000000,628.27200000,701.23200000,1618.60000000,338.02700000
2021-01-31,877.83800000,1263.76000000,645.66300000,625.49200000,1577.51000000,340.47000000
2021-02-01,1062.13000000,1584.97000000,820.91500000,887.81000000,2165.05000000,441.41800000
2021-02-02,967.40000000,1501.30000000,694.44500000,904.65000000,1983.01000000,372.26500000
2021-02-03,964.18000000,1322.17000000,612.12500000,817.12000000,1783.66000000,355.05200000
2021-02-04,808.54000000,1200.57000000,579.39200000,776.06000000,1555.45000000,333.12200000
2021-02-05,886.75500000,1162.19000000,534.33300000,729.78000000,1535.58000000,342.92000000
2021-02-06,767.31000000,1062.60000000,486.67700000,631.75800000,1363.65000000,287.36700000
2021-02-07,713.81200000,977.85000000,465.58800000,655.24000000,1224.95000000,268.12000000
2021-02-08,838.60700000,1215.83000000,596.86800000,841.04000000,1648.45000000,334.16800000
2021-02-09,814.40000000,1222.60000000,530.00300000,860.09000000,1583.96000000,292.46200000
2021-02-10,702.63800000,1104.99000000,511.83700000,831.51000000,1588.13000000,305.38200000
2021-02-11,654.93500000,1009.01000000,481.03300000,777.81000000,1391.99000000,269.58400000
2021-02-12,683.45800000,993.93000000,494.25300000,815.00000000,1384.92000000,286.10500000
2021-02-13,638.08700000,991.57000000,473.58200000,663.92000000,1324.19000000,278.82200000
2021-02-14,646.54300000,937.87000000,527.73800000,677.75800000,1394.81000000,264.54000000
2021-02-15,856.94000000,1278.32000000,626.80000000,889.99000000,1790.63000000,326.41300000
2021-02-16,812.88000000,1185.15000000,584.54000000,872.48000000,1666.62000000,369.56500000
2021-02-17,769.23000000,1188.35000000,584.25500000,832.18000000,1754.54000000,345.36500000
2021-02-18,807.89000000,1147.39000000,514.28300000,802.08000000,1671.98000000,347.89300000
