scenario,family,method,evaluation,metric,n,mean,std,median,q1,q3,ci95_low,ci95_high
outlier_20,outlier,No-delay ablation,retrospective reconstruction,delay_mae,20,1.5809889145393041,0.032995588784501734,1.5770180650800492,1.557491404390373,1.5952126676387834,1.5676306919283745,1.595930156751818
outlier_20,outlier,No-robustness ablation,retrospective reconstruction,rmse,20,1.2608840461278055,0.3045194255977738,1.1708258011299848,1.0154583153276233,1.4775017241688404,1.1402750116592628,1.3941587419104848
outlier_20,outlier,No-robustness ablation,retrospective reconstruction,mae,20,0.8418222864960121,0.14129084836470396,0.8525741598031584,0.7333591635054124,0.9292684345251744,0.7835021068414649,0.9011899473493754
outlier_20,outlier,No-robustness ablation,retrospective reconstruction,r2,20,-9.640086944038668,5.21670709783456,-7.698252144806083,-12.843890950957784,-5.538795030042766,-11.93819219113538,-7.617858996193363
outlier_20,outlier,No-robustness ablation,retrospective reconstruction,pearson_r,20,0.2973905911945836,0.19875172998279586,0.33340747708204554,0.19226049898097058,0.4559798019155875,0.20672696302023635,0.37860897283147843
outlier_20,outlier,No-robustness ablation,retrospective reconstruction,runtime_seconds,20,36.030719720050044,7.401921694020829,37.4847848405002,31.393266651750082,39.82645988625018,32.81582468282748,39.00909163706248
outlier_20,outlier,No-robustness ablation,retrospective reconstruction,peak_memory_mb,20,0.0125,0.055901699437494734,0.0,0.0,0.0,0.0,0.0375
outlier_20,outlier,No-robustness ablation,retrospective reconstruction,delay_mae,20,1.4282862448051894,0.03221366375798951,1.4262456939462032,1.4080770936616422,1.4471319948491679,1.4150460548914165,1.4421710699703891
outlier_20,outlier,Proposed revised,retrospective reconstruction,rmse,20,0.5269483088987752,0.09821603764066957,0.517740547422552,0.461893672625422,0.589598117970277,0.48793305798086734,0.5689698628297682
outlier_20,outlier,Proposed revised,retrospective reconstruction,mae,20,0.40180392846710866,0.05995395194964432,0.38728720575712494,0.36112940655606846,0.4628347415092863,0.37746668410488277,0.4264976693567546
outlier_20,outlier,Proposed revised,retrospective reconstruction,r2,20,-0.8189068433397517,0.6829454401425643,-0.7005372845819833,-1.2049181257414237,-0.3533697634319635,-1.115442902739685,-0.5522943854201794
outlier_20,outlier,Proposed revised,retrospective reconstruction,pearson_r,20,0.6229315445124983,0.14231987918190409,0.6264011324154064,0.5656432517208521,0.7256551253066456,0.5576638256212056,0.6821430847025374
outlier_20,outlier,Proposed revised,retrospective reconstruction,runtime_seconds,20,28.43170722305008,8.008216598755919,30.56634828899996,22.88501218000022,34.764887437500306,25.06452120440007,31.83164688577752
outlier_20,outlier,Proposed revised,retrospective reconstruction,peak_memory_mb,20,0.0080078125,0.035812026202145075,0.0,0.0,0.0,0.0,0.0240234375
outlier_20,outlier,Proposed revised,retrospective reconstruction,delay_mae,20,1.326812137320905,0.018542561646672527,1.3249643462925496,1.3142177859079802,1.3340447364003398,1.3193876695180218,1.3352092050409987
outlier_20,outlier,Robust median smoother,retrospective reconstruction,rmse,20,1.3934963698619083,0.431885289890245,1.3353926311910913,1.0659669793152942,1.6601407397642722,1.2159189073509638,1.5808756049212938
outlier_20,outlier,Robust median smoother,retrospective reconstruction,mae,20,0.5369932699431532,0.08599667834380263,0.5537472950435696,0.4778033569023934,0.5818751876022417,0.50003300060907,0.573874318946689
