scenario,family,seed,method,evaluation,mse,rmse,mae,median_ae,max_ae,nrmse_range,nrmse_std,nmae_mean,mape,smape,r2,pearson_r,spearman_rho,bias,runtime_seconds,peak_memory_mb,iterations,converged,learned_density,maximum_row_sum,objective_nonincreasing,reference_frobenius,reference_normalized_frobenius,reference_support_precision,reference_support_recall,reference_support_f1,reference_auroc,reference_auprc,reference_structural_hamming,reference_edge_weight_r,reference_density_true,reference_density_pred,reference_density_abs_error,delay_mae,delay_rmse,delay_bias,delay_exact_accuracy,delay_within_one_accuracy,delay_true_posterior_mass,delay_posterior_entropy
delay_light,delay,1111,Arrival interpolation,retrospective reconstruction,1.366162168117701,1.168829400775708,0.2921488683722856,0.0420615123944443,14.964897831480204,0.7042428855675041,2.943320570554595,0.1068990749656177,0.1106404938932851,0.1117033352761705,-7.663135981049828,0.334637548869684,0.8704435527833752,0.0424994745873356,0.0162692570002036,0.0,1,True,0.75,2.5000000000000004,,,,,,,,,,,,,,,,,,,,
delay_light,delay,1112,Arrival interpolation,retrospective reconstruction,1.604509103226007,1.2666921896127752,0.2868509701515431,0.0301006893499999,16.76480007365126,0.7632071559345572,3.1897564997713124,0.1049605412919644,0.1098446849460471,0.108656703779127,-9.174546527833334,0.3260984410273973,0.853647857072271,0.0459945572255626,0.0051991259997521,0.0,1,True,0.8055555555555556,2.5000000000000004,,,,,,,,,,,,,,,,,,,,
delay_light,delay,1113,Arrival interpolation,retrospective reconstruction,4.693485053331816,2.166445257404815,0.3716364950074924,0.0339148592805556,27.691504976793585,1.3053262165430208,5.455494948080674,0.1359840883899657,0.1288175012040658,0.0840437011435489,-28.762425128533767,0.2742758734480883,0.8834447485775673,0.2270115395909537,0.0249794189999192,0.875,1,True,0.6111111111111112,2.5,,,,,,,,,,,,,,,,,,,,
delay_light,delay,1114,Arrival interpolation,retrospective reconstruction,2.310827187112934,1.5201405155816794,0.334423212511402,0.028848735725,16.45354280577812,0.9159147968478828,3.8279845173946057,0.1223675185314885,0.1321409046424965,0.1018923897621547,-13.653465465412811,0.2443739503602555,0.8578879751072778,0.1812950223551149,0.0272603349999371,0.0,1,True,0.8333333333333334,2.5000000000000004,,,,,,,,,,,,,,,,,,,,
delay_light,delay,1115,Arrival interpolation,retrospective reconstruction,20.01977659258264,4.474346498940671,0.5667249121825549,0.0341450804499998,80.59773051133021,2.6958824678362983,11.267201253990487,0.2073681449112644,0.2065039919974366,0.1088261278527209,-125.94982409792487,0.1321648852054242,0.8747304975344561,0.3980886228777929,0.0083064830000694,0.0,1,True,0.7777777777777778,2.5000000000000004,,,,,,,,,,,,,,,,,,,,
delay_light,delay,1116,Arrival interpolation,retrospective reconstruction,4.519841262860586,2.125991830384253,0.4191194116331161,0.0341082627874997,27.832210088578744,1.2809522247892644,5.35362601509522,0.153358380791744,0.1614742606978355,0.119565611753128,-27.66131150950432,0.1286944447389704,0.7957607921504215,0.1768509700931689,0.0147861969999212,0.0,1,True,0.6111111111111112,2.5000000000000004,,,,,,,,,,,,,,,,,,,,
delay_light,delay,1117,Arrival interpolation,retrospective reconstruction,2.238222840022619,1.496069129426384,0.3928769357442433,0.0392322812125001,17.523469033318875,0.9014113094832048,3.767368480541304,0.1437560968159141,0.1491927960208472,0.1462334555383982,-13.193065268176088,0.1200446810275472,0.7134092495749406,0.0551014378536148,0.0137379699999655,0.25,1,True,0.8333333333333334,2.5000000000000004,,,,,,,,,,,,,,,,,,,,
delay_light,delay,1118,Arrival interpolation,retrospective reconstruction,1.7706148523268297,1.3306445251556966,0.3715123755545379,0.0395630657999999,15.052881699830012,0.8017397059299955,3.3507998689863303,0.1359386723156882,0.1328105702850099,0.1253375360090867,-10.22785976199881,0.3336371419503839,0.8133447454045709,0.1074130871614312,0.0239833979999275,0.0,1,True,0.75,2.5000000000000004,,,,,,,,,,,,,,,,,,,,
delay_light,delay,1119,Arrival interpolation,retrospective reconstruction,0.6410310230606627,0.8006441300981746,0.240243679967928,0.0366017837083334,8.617572045773564,0.4824039608507606,2.0161644943631565,0.0879066460123372,0.0855259023158958,0.1019484569361849,-3.0649192683306428,0.4629020733491224,0.8240924713113944,-0.0045899891812204,0.0172889279997434,0.0,1,True,0.8055555555555556,2.500000000000001,,,,,,,,,,,,,,,,,,,,
delay_light,delay,1120,Arrival interpolation,retrospective reconstruction,1.0165534317201808,1.0082427444421214,0.2543345992629831,0.034273381125,10.395670549758671,0.6074862415568835,2.5389347734232586,0.0930626003942555,0.0939224250812991,0.0899809969778436,-5.446189783697814,0.372598136783806,0.8772532763805216,0.0808606967018473,0.0245526079997944,0.0,1,True,0.7777777777777778,2.5,,,,,,,,,,,,,,,,,,,,
delay_light,delay,1101,Delay backprojection,retrospective reconstruction,3.6903324412458094,1.921023800280936,0.3734578721514812,0.052246617995868,27.872377560059856,1.1574549232384572,4.83748001559455,0.1366505415340107,0.1449217379994624,0.1055427576676331,-22.40121290127665,0.2104498179568498,0.874792321522946,0.1811142824630535,0.0941189750001285,0.0,1,True,0.8055555555555556,2.5,,,,,,,,,,,,,,,,,,,,
delay_light,delay,1102,Delay backprojection,retrospective reconstruction,4.070787699172857,2.0176193147303225,0.5305391115227449,0.052695753584387,21.5145859182492,1.215655635663698,5.080724722233087,0.194127537001414,0.2147843300082007,0.1407846207043172,-24.813763703110475,0.0272420819378536,0.6796634965447946,0.2841090105599647,0.0926519040003768,0.0,1,True,0.75,2.5,,,,,,,,,,,,,,,,,,,,
