scenario,family,seed,method,evaluation,mse,rmse,mae,median_ae,max_ae,nrmse_range,nrmse_std,nmae_mean,mape,smape,r2,pearson_r,spearman_rho,bias,runtime_seconds,peak_memory_mb,n_nowcast_days
reference_moderate,main,1119,Delay backprojection,causal rolling nowcasting,0.5154247720246425,0.7179308964131872,0.2587707559978894,0.09085567149999996,4.401581644086782,0.4325675977970281,1.8078778427777815,0.09468581753696126,0.09363811913515438,0.10823264560600379,-2.2684222944068453,0.52841945395662,0.8499574882450934,0.0202233939448101,2.916564570000901,0.0,73
reference_moderate,main,1120,Delay backprojection,causal rolling nowcasting,0.9934799211326885,0.9967346292432547,0.3007003540063575,0.08816416505000002,10.324575975258673,0.6005523740055416,2.5099552900438566,0.11002811636480997,0.1128018248120159,0.1172539123822915,-5.29987555801914,0.38054224100314005,0.8632433796895048,0.07493932378967408,3.0680788770000618,0.0,73
reference_moderate,main,1101,Delay-aware state-space (internal),causal rolling nowcasting,3.022058151147908,1.7384067852916094,0.4170752290428233,0.11252174548755978,21.51053175870416,1.0474245513942375,4.377617852309949,0.15261040175906582,0.1514918367086374,0.11771543794174379,-18.16353806086277,0.3171652366543656,0.8372193772895717,0.253348465066601,3.2976589890004107,0.5,73
reference_moderate,main,1102,Delay-aware state-space (internal),causal rolling nowcasting,2.7981102986818915,1.6727553014956764,0.5063050252176722,0.109779637744011,18.782867239138923,1.0078682308913893,4.212295725217869,0.18526013517616377,0.1962227641507213,0.15108849932945587,-16.743435276688732,0.09742623042663154,0.6417170673647933,0.24522031903184374,4.072268174998499,0.0,73
reference_moderate,main,1103,Delay-aware state-space (internal),causal rolling nowcasting,0.48269085572640263,0.6947595668476992,0.32712555526128073,0.10690291797002183,3.5994904535798016,0.41860641237098983,1.7495283086952726,0.11969726068041243,0.12657481929468276,0.1546513242535599,-2.060849302926141,0.5261117856272207,0.775351269582248,-0.020224623350261962,1.9495562460006113,0.15234375,73
reference_moderate,main,1104,Delay-aware state-space (internal),causal rolling nowcasting,2.6089892509677166,1.615236592876634,0.45681398644868,0.12128199080295987,20.78231540778376,0.9732120686618048,4.067453374265875,0.16715105848191128,0.16717215337704047,0.1276842040355122,-15.544176951826849,0.25024916226378374,0.7541823575702445,0.28613733360872784,1.7563363990011567,0.0,73
reference_moderate,main,1105,Delay-aware state-space (internal),causal rolling nowcasting,0.3524489492334446,0.5936741102940607,0.25951989061981284,0.105723003154508,3.8033919365485214,0.3577004208165357,1.4949771282913833,0.09495993052105225,0.09440061606538631,0.09235686385616637,-1.2349566141143513,0.5414968313781732,0.7991655766904955,0.09728094498449162,2.039256229998955,0.0,73
reference_moderate,main,1106,Delay-aware state-space (internal),causal rolling nowcasting,0.7778566818213151,0.8819618369415511,0.31667292231823413,0.10708917669900053,9.760226559006721,0.5313994913166314,2.2209369608527867,0.11587257774122353,0.11209569760139776,0.11620207409184811,-3.932560984082013,0.4637249462866376,0.8079263636565708,0.08509948799099241,1.633571740001571,0.0,73
reference_moderate,main,1107,Delay-aware state-space (internal),causal rolling nowcasting,0.6955984602904106,0.8340254554211224,0.3089813756242411,0.10919372786809323,7.46950272511123,0.502516871129967,2.100224615908868,0.11305819331035538,0.11513464829918828,0.10416042166870003,-3.4109434372695526,0.3814771472913456,0.7531588282387709,0.13669493587401207,4.758669647999795,0.125,73
reference_moderate,main,1108,Delay-aware state-space (internal),causal rolling nowcasting,0.613736023467968,0.7834130605676471,0.2918935334336516,0.10963195415159965,6.484389912902261,0.4720218998591912,1.9727735928610217,0.10680564633487047,0.10770655276703481,0.12408870752484549,-2.891835648689785,0.34456887255204205,0.7375713033035001,-0.008308612965007053,1.972736164001617,0.0,73
reference_moderate,main,1109,Delay-aware state-space (internal),causal rolling nowcasting,0.28214856120222215,0.5311765819407159,0.24241931071708864,0.10677765789203608,4.534014946206058,0.32004442099381875,1.3375972226446415,0.0887027227380415,0.09226067663443534,0.10918815340714749,-0.7891663300266589,0.6342185785853632,0.8550651043325209,0.017193022232347668,2.0616091569991113,0.0,73
reference_moderate,main,1110,Delay-aware state-space (internal),causal rolling nowcasting,1.2086169490185465,1.0993711607180472,0.3865026055714156,0.10195707615985405,9.460997528316708,0.6623929189494637,2.7684123533070184,0.14142369004399266,0.14058377156731924,0.11062097345417013,-6.664106957942905,0.2862977723964121,0.741646715236465,0.23521339496145133,1.776968042000135,0.0,73
reference_moderate,main,1111,Delay-aware state-space (internal),causal rolling nowcasting,0.5734959142889932,0.7572951302424922,0.344416378298154,0.12319551044687849,5.151539061861669,0.4562853290602096,1.9070039933494745,0.1260240796009655,0.13632629314853878,0.1481360832974778,-2.6366642306508417,0.46004255653944465,0.7558745108064664,0.04213547664509835,3.81557237600191,0.0,73
reference_moderate,main,1112,Delay-aware state-space (internal),causal rolling nowcasting,0.6997329478784045,0.8365004171417995,0.3494684794465512,0.12104495291905804,7.41349243775571,0.5040080846318535,2.1064570102505655,0.12787267460804316,0.13449227470416864,0.15496460716070565,-3.43716113603375,0.4905843301143383,0.7795134217781378,0.0276459337335361,4.012094886000796,0.0,73
reference_moderate,main,1113,Delay-aware state-space (internal),causal rolling nowcasting,2.6606911553090207,1.6311625165228083,0.45119407013244045,0.11577772593486158,17.220704552390657,0.9828077533840287,4.107557686017237,0.1650946963986441,0.1621874926124363,0.1415516246388264,-15.872030143959279,0.33896252057802817,0.8141884309202102,0.1852029248173346,1.89831507999952,0.0,73
reference_moderate,main,1114,Delay-aware state-space (internal),causal rolling nowcasting,0.7566703287177566,0.8698679949956526,0.3751665851272967,0.12451692241162537,8.468857149794255,0.524112711788392,2.190482513221015,0.13727577016321657,0.1487107440772216,0.1423544841918971,-3.7982136407270533,0.42401214804875126,0.7547350590593864,0.1398409419088048,1.7610479690006287,0.0,73
